itemId,simScore,hotLevel,category,pId
item8335,1,8335,1,1 
item8336,1,8336,1,1 
item8337,1,8337,1,1 
item8338,1,8338,1,1 
item8339,1,8339,1,1 
item8340,1,8340,1,1 
item8341,1,8341,1,1 
item8342,1,8342,1,1 
item8343,1,8343,1,1 
item8344,1,8344,1,1 
item8345,1,8345,1,1 
item8346,1,8346,1,1 
item8347,1,8347,1,1 
item8348,1,8348,1,1 
item8349,1,8349,1,1 
item8350,1,8350,1,1 
item8351,1,8351,1,1 
item8352,1,8352,1,1 
item8353,1,8353,1,1 
item8354,1,8354,1,1 
item8355,1,8355,1,1 
item8356,1,8356,1,1 
item8357,1,8357,1,1 
item8358,1,8358,1,1 
item8359,1,8359,1,1 
item8360,1,8360,1,1 
item8361,1,8361,1,1 
item8362,1,8362,1,1 
item8363,1,8363,1,1 
item8364,1,8364,1,1 
item8365,1,8365,1,1 
item8366,1,8366,1,1 
item8367,1,8367,1,1 
item8368,1,8368,1,1 
item8369,1,8369,1,1 
item8370,1,8370,1,1 
item8371,1,8371,1,1 
item8372,1,8372,1,1 
item8373,1,8373,1,1 
item8374,1,8374,1,1 
item8375,1,8375,1,1 
item8376,1,8376,1,1 
item8377,1,8377,1,1 
item8378,1,8378,1,1 
item8379,1,8379,1,1 
item8380,1,8380,1,1 
item8381,1,8381,1,1 
item8382,1,8382,1,1 
item8383,1,8383,1,1 
item8384,1,8384,1,1 
item8385,1,8385,1,1 
item8386,1,8386,1,1 
item8387,1,8387,1,1 
item8388,1,8388,1,1 
item8389,1,8389,1,1 
item8390,1,8390,1,1 
item8391,1,8391,1,1 
item8392,1,8392,1,1 
item8393,1,8393,1,1 
item8394,1,8394,1,1 
item8395,1,8395,1,1 
item8396,1,8396,1,1 
item8397,1,8397,1,1 
item8398,1,8398,1,1 
item8399,1,8399,1,1 
item8400,1,8400,1,1 
item8401,1,8401,1,1 
item8402,1,8402,1,1 
item8403,1,8403,1,1 
item8404,1,8404,1,1 
item8405,1,8405,1,1 
item8406,1,8406,1,1 
item8407,1,8407,1,1 
item8408,1,8408,1,1 
item8409,1,8409,1,1 
item8410,1,8410,1,1 
item8411,1,8411,1,1 
item8412,1,8412,1,1 
item8413,1,8413,1,1 
item8414,1,8414,1,1 
item8415,1,8415,1,1 
item8416,1,8416,1,1 
item8417,1,8417,1,1 
item8418,1,8418,1,1 
item8419,1,8419,1,1 
item8420,1,8420,1,1 
item8421,1,8421,1,1 
item8422,1,8422,1,1 
item8423,1,8423,1,1 
item8424,1,8424,1,1 
item8425,1,8425,1,1 
item8426,1,8426,1,1 
item8427,1,8427,1,1 
item8428,1,8428,1,1 
item8429,1,8429,1,1 
item8430,1,8430,1,1 
item8431,1,8431,1,1 
item8432,1,8432,1,1 
item8433,1,8433,1,1 
item8434,1,8434,1,1 
item8435,1,8435,1,1 
item8436,1,8436,1,1 
item8437,1,8437,1,1 
item8438,1,8438,1,1 
item8439,1,8439,1,1 
item8440,1,8440,1,1 
item8441,1,8441,1,1 
item8442,1,8442,1,1 
item8443,1,8443,1,1 
item8444,1,8444,1,1 
item8445,1,8445,1,1 
item8446,1,8446,1,1 
item8447,1,8447,1,1 
item8448,1,8448,1,1 
item8449,1,8449,1,1 
item8450,1,8450,1,1 
item8451,1,8451,1,1 
item8452,1,8452,1,1 
item8453,1,8453,1,1 
item8454,1,8454,1,1 
item8455,1,8455,1,1 
item8456,1,8456,1,1 
item8457,1,8457,1,1 
item8458,1,8458,1,1 
item8459,1,8459,1,1 
item8460,1,8460,1,1 
item8461,1,8461,1,1 
item8462,1,8462,1,1 
item8463,1,8463,1,1 
item8464,1,8464,1,1 
item8465,1,8465,1,1 
item8466,1,8466,1,1 
item8467,1,8467,1,1 
item8468,1,8468,1,1 
item8469,1,8469,1,1 
item8470,1,8470,1,1 
item8471,1,8471,1,1 
item8472,1,8472,1,1 
item8473,1,8473,1,1 
item8474,1,8474,1,1 
item8475,1,8475,1,1 
item8476,1,8476,1,1 
item8477,1,8477,1,1 
item8478,1,8478,1,1 
item8479,1,8479,1,1 
item8480,1,8480,1,1 
item8481,1,8481,1,1 
item8482,1,8482,1,1 
item8483,1,8483,1,1 
item8484,1,8484,1,1 
item8485,1,8485,1,1 
item8486,1,8486,1,1 
item8487,1,8487,1,1 
item8488,1,8488,1,1 
item8489,1,8489,1,1 
item8490,1,8490,1,1 
item8491,1,8491,1,1 
item8492,1,8492,1,1 
item8493,1,8493,1,1 
item8494,1,8494,1,1 
item8495,1,8495,1,1 
item8496,1,8496,1,1 
item8497,1,8497,1,1 
item8498,1,8498,1,1 
item8499,1,8499,1,1 
item8500,1,8500,1,1 
item8501,1,8501,1,1 
item8502,1,8502,1,1 
item8503,1,8503,1,1 
item8504,1,8504,1,1 
item8505,1,8505,1,1 
item8506,1,8506,1,1 
item8507,1,8507,1,1 
item8508,1,8508,1,1 
item8509,1,8509,1,1 
item8510,1,8510,1,1 
item8511,1,8511,1,1 
item8512,1,8512,1,1 
item8513,1,8513,1,1 
item8514,1,8514,1,1 
item8515,1,8515,1,1 
item8516,1,8516,1,1 
item8517,1,8517,1,1 
item8518,1,8518,1,1 
item8519,1,8519,1,1 
item8520,1,8520,1,1 
item8521,1,8521,1,1 
item8522,1,8522,1,1 
item8523,1,8523,1,1 
item8524,1,8524,1,1 
item8525,1,8525,1,1 
item8526,1,8526,1,1 
item8527,1,8527,1,1 
item8528,1,8528,1,1 
item8529,1,8529,1,1 
item8530,1,8530,1,1 
item8531,1,8531,1,1 
item8532,1,8532,1,1 
item8533,1,8533,1,1 
item8534,1,8534,1,1 
item8535,1,8535,1,1 
item8536,1,8536,1,1 
item8537,1,8537,1,1 
item8538,1,8538,1,1 
item8539,1,8539,1,1 
item8540,1,8540,1,1 
item8541,1,8541,1,1 
item8542,1,8542,1,1 
item8543,1,8543,1,1 
item8544,1,8544,1,1 
item8545,1,8545,1,1 
item8546,1,8546,1,1 
item8547,1,8547,1,1 
item8548,1,8548,1,1 
item8549,1,8549,1,1 
item8550,1,8550,1,1 
item8551,1,8551,1,1 
item8552,1,8552,1,1 
item8553,1,8553,1,1 
item8554,1,8554,1,1 
item8555,1,8555,1,1 
item8556,1,8556,1,1 
item8557,1,8557,1,1 
item8558,1,8558,1,1 
item8559,1,8559,1,1 
item8560,1,8560,1,1 
item8561,1,8561,1,1 
item8562,1,8562,1,1 
item8563,1,8563,1,1 
item8564,1,8564,1,1 
item8565,1,8565,1,1 
item8566,1,8566,1,1 
item8567,1,8567,1,1 
item8568,1,8568,1,1 
item8569,1,8569,1,1 
item8570,1,8570,1,1 
item8571,1,8571,1,1 
item8572,1,8572,1,1 
item8573,1,8573,1,1 
item8574,1,8574,1,1 
item8575,1,8575,1,1 
item8576,1,8576,1,1 
item8577,1,8577,1,1 
item8578,1,8578,1,1 
item8579,1,8579,1,1 
item8580,1,8580,1,1 
item8581,1,8581,1,1 
item8582,1,8582,1,1 
item8583,1,8583,1,1 
item8584,1,8584,1,1 
item8585,1,8585,1,1 
item8586,1,8586,1,1 
item8587,1,8587,1,1 
item8588,1,8588,1,1 
item8589,1,8589,1,1 
item8590,1,8590,1,1 
item8591,1,8591,1,1 
item8592,1,8592,1,1 
item8593,1,8593,1,1 
item8594,1,8594,1,1 
item8595,1,8595,1,1 
item8596,1,8596,1,1 
item8597,1,8597,1,1 
item8598,1,8598,1,1 
item8599,1,8599,1,1 
item8600,1,8600,1,1 
item8601,1,8601,1,1 
item8602,1,8602,1,1 
item8603,1,8603,1,1 
item8604,1,8604,1,1 
item8605,1,8605,1,1 
item8606,1,8606,1,1 
item8607,1,8607,1,1 
item8608,1,8608,1,1 
item8609,1,8609,1,1 
item8610,1,8610,1,1 
item8611,1,8611,1,1 
item8612,1,8612,1,1 
item8613,1,8613,1,1 
item8614,1,8614,1,1 
item8615,1,8615,1,1 
item8616,1,8616,1,1 
item8617,1,8617,1,1 
item8618,1,8618,1,1 
item8619,1,8619,1,1 
item8620,1,8620,1,1 
item8621,1,8621,1,1 
item8622,1,8622,1,1 
item8623,1,8623,1,1 
item8624,1,8624,1,1 
item8625,1,8625,1,1 
item8626,1,8626,1,1 
item8627,1,8627,1,1 
item8628,1,8628,1,1 
item8629,1,8629,1,1 
item8630,1,8630,1,1 
item8631,1,8631,1,1 
item8632,1,8632,1,1 
item8633,1,8633,1,1 
item8634,1,8634,1,1 
item8635,1,8635,1,1 
item8636,1,8636,1,1 
item8637,1,8637,1,1 
item8638,1,8638,1,1 
item8639,1,8639,1,1 
item8640,1,8640,1,1 
item8641,1,8641,1,1 
item8642,1,8642,1,1 
item8643,1,8643,1,1 
item8644,1,8644,1,1 
item8645,1,8645,1,1 
item8646,1,8646,1,1 
item8647,1,8647,1,1 
item8648,1,8648,1,1 
item8649,1,8649,1,1 
item8650,1,8650,1,1 
item8651,1,8651,1,1 
item8652,1,8652,1,1 
item8653,1,8653,1,1 
item8654,1,8654,1,1 
item8655,1,8655,1,1 
item8656,1,8656,1,1 
item8657,1,8657,1,1 
item8658,1,8658,1,1 
item8659,1,8659,1,1 
item8660,1,8660,1,1 
item8661,1,8661,1,1 
item8662,1,8662,1,1 
item8663,1,8663,1,1 
item8664,1,8664,1,1 
item8665,1,8665,1,1 
item8666,1,8666,1,1 
item8667,1,8667,1,1 
item8668,1,8668,1,1 
item8669,1,8669,1,1 
item8670,1,8670,1,1 
item8671,1,8671,1,1 
item8672,1,8672,1,1 
item8673,1,8673,1,1 
item8674,1,8674,1,1 
item8675,1,8675,1,1 
item8676,1,8676,1,1 
item8677,1,8677,1,1 
item8678,1,8678,1,1 
item8679,1,8679,1,1 
item8680,1,8680,1,1 
item8681,1,8681,1,1 
item8682,1,8682,1,1 
item8683,1,8683,1,1 
item8684,1,8684,1,1 
item8685,1,8685,1,1 
item8686,1,8686,1,1 
item8687,1,8687,1,1 
item8688,1,8688,1,1 
item8689,1,8689,1,1 
item8690,1,8690,1,1 
item8691,1,8691,1,1 
item8692,1,8692,1,1 
item8693,1,8693,1,1 
item8694,1,8694,1,1 
item8695,1,8695,1,1 
item8696,1,8696,1,1 
item8697,1,8697,1,1 
item8698,1,8698,1,1 
item8699,1,8699,1,1 
item8700,1,8700,1,1 
item8701,1,8701,1,1 
item8702,1,8702,1,1 
item8703,1,8703,1,1 
item8704,1,8704,1,1 
item8705,1,8705,1,1 
item8706,1,8706,1,1 
item8707,1,8707,1,1 
item8708,1,8708,1,1 
item8709,1,8709,1,1 
item8710,1,8710,1,1 
item8711,1,8711,1,1 
item8712,1,8712,1,1 
item8713,1,8713,1,1 
item8714,1,8714,1,1 
item8715,1,8715,1,1 
item8716,1,8716,1,1 
item8717,1,8717,1,1 
item8718,1,8718,1,1 
item8719,1,8719,1,1 
item8720,1,8720,1,1 
item8721,1,8721,1,1 
item8722,1,8722,1,1 
item8723,1,8723,1,1 
item8724,1,8724,1,1 
item8725,1,8725,1,1 
item8726,1,8726,1,1 
item8727,1,8727,1,1 
item8728,1,8728,1,1 
item8729,1,8729,1,1 
item8730,1,8730,1,1 
item8731,1,8731,1,1 
item8732,1,8732,1,1 
item8733,1,8733,1,1 
item8734,1,8734,1,1 
item8735,1,8735,1,1 
item8736,1,8736,1,1 
item8737,1,8737,1,1 
item8738,1,8738,1,1 
item8739,1,8739,1,1 
item8740,1,8740,1,1 
item8741,1,8741,1,1 
item8742,1,8742,1,1 
item8743,1,8743,1,1 
item8744,1,8744,1,1 
item8745,1,8745,1,1 
item8746,1,8746,1,1 
item8747,1,8747,1,1 
item8748,1,8748,1,1 
item8749,1,8749,1,1 
item8750,1,8750,1,1 
item8751,1,8751,1,1 
item8752,1,8752,1,1 
item8753,1,8753,1,1 
item8754,1,8754,1,1 
item8755,1,8755,1,1 
item8756,1,8756,1,1 
item8757,1,8757,1,1 
item8758,1,8758,1,1 
item8759,1,8759,1,1 
item8760,1,8760,1,1 
item8761,1,8761,1,1 
item8762,1,8762,1,1 
item8763,1,8763,1,1 
item8764,1,8764,1,1 
item8765,1,8765,1,1 
item8766,1,8766,1,1 
item8767,1,8767,1,1 
item8768,1,8768,1,1 
item8769,1,8769,1,1 
item8770,1,8770,1,1 
item8771,1,8771,1,1 
item8772,1,8772,1,1 
item8773,1,8773,1,1 
item8774,1,8774,1,1 
item8775,1,8775,1,1 
item8776,1,8776,1,1 
item8777,1,8777,1,1 
item8778,1,8778,1,1 
item8779,1,8779,1,1 
item8780,1,8780,1,1 
item8781,1,8781,1,1 
item8782,1,8782,1,1 
item8783,1,8783,1,1 
item8784,1,8784,1,1 
item8785,1,8785,1,1 
item8786,1,8786,1,1 
item8787,1,8787,1,1 
item8788,1,8788,1,1 
item8789,1,8789,1,1 
item8790,1,8790,1,1 
item8791,1,8791,1,1 
item8792,1,8792,1,1 
item8793,1,8793,1,1 
item8794,1,8794,1,1 
item8795,1,8795,1,1 
item8796,1,8796,1,1 
item8797,1,8797,1,1 
item8798,1,8798,1,1 
item8799,1,8799,1,1 
item8800,1,8800,1,1 
item8801,1,8801,1,1 
item8802,1,8802,1,1 
item8803,1,8803,1,1 
item8804,1,8804,1,1 
item8805,1,8805,1,1 
item8806,1,8806,1,1 
item8807,1,8807,1,1 
item8808,1,8808,1,1 
item8809,1,8809,1,1 
item8810,1,8810,1,1 
item8811,1,8811,1,1 
item8812,1,8812,1,1 
item8813,1,8813,1,1 
item8814,1,8814,1,1 
item8815,1,8815,1,1 
item8816,1,8816,1,1 
item8817,1,8817,1,1 
item8818,1,8818,1,1 
item8819,1,8819,1,1 
item8820,1,8820,1,1 
item8821,1,8821,1,1 
item8822,1,8822,1,1 
item8823,1,8823,1,1 
item8824,1,8824,1,1 
item8825,1,8825,1,1 
item8826,1,8826,1,1 
item8827,1,8827,1,1 
item8828,1,8828,1,1 
item8829,1,8829,1,1 
item8830,1,8830,1,1 
item8831,1,8831,1,1 
item8832,1,8832,1,1 
item8833,1,8833,1,1 
item8834,1,8834,1,1 
item8835,1,8835,1,1 
item8836,1,8836,1,1 
item8837,1,8837,1,1 
item8838,1,8838,1,1 
item8839,1,8839,1,1 
item8840,1,8840,1,1 
item8841,1,8841,1,1 
item8842,1,8842,1,1 
item8843,1,8843,1,1 
item8844,1,8844,1,1 
item8845,1,8845,1,1 
item8846,1,8846,1,1 
item8847,1,8847,1,1 
item8848,1,8848,1,1 
item8849,1,8849,1,1 
item8850,1,8850,1,1 
item8851,1,8851,1,1 
item8852,1,8852,1,1 
item8853,1,8853,1,1 
item8854,1,8854,1,1 
item8855,1,8855,1,1 
item8856,1,8856,1,1 
item8857,1,8857,1,1 
item8858,1,8858,1,1 
item8859,1,8859,1,1 
item8860,1,8860,1,1 
item8861,1,8861,1,1 
item8862,1,8862,1,1 
item8863,1,8863,1,1 
item8864,1,8864,1,1 
item8865,1,8865,1,1 
item8866,1,8866,1,1 
item8867,1,8867,1,1 
item8868,1,8868,1,1 
item8869,1,8869,1,1 
item8870,1,8870,1,1 
item8871,1,8871,1,1 
item8872,1,8872,1,1 
item8873,1,8873,1,1 
item8874,1,8874,1,1 
item8875,1,8875,1,1 
item8876,1,8876,1,1 
item8877,1,8877,1,1 
item8878,1,8878,1,1 
item8879,1,8879,1,1 
item8880,1,8880,1,1 
item8881,1,8881,1,1 
item8882,1,8882,1,1 
item8883,1,8883,1,1 
item8884,1,8884,1,1 
item8885,1,8885,1,1 
item8886,1,8886,1,1 
item8887,1,8887,1,1 
item8888,1,8888,1,1 
item8889,1,8889,1,1 
item8890,1,8890,1,1 
item8891,1,8891,1,1 
item8892,1,8892,1,1 
item8893,1,8893,1,1 
item8894,1,8894,1,1 
item8895,1,8895,1,1 
item8896,1,8896,1,1 
item8897,1,8897,1,1 
item8898,1,8898,1,1 
item8899,1,8899,1,1 
item8900,1,8900,1,1 
item8901,1,8901,1,1 
item8902,1,8902,1,1 
item8903,1,8903,1,1 
item8904,1,8904,1,1 
item8905,1,8905,1,1 
item8906,1,8906,1,1 
item8907,1,8907,1,1 
item8908,1,8908,1,1 
item8909,1,8909,1,1 
item8910,1,8910,1,1 
item8911,1,8911,1,1 
item8912,1,8912,1,1 
item8913,1,8913,1,1 
item8914,1,8914,1,1 
item8915,1,8915,1,1 
item8916,1,8916,1,1 
item8917,1,8917,1,1 
item8918,1,8918,1,1 
item8919,1,8919,1,1 
item8920,1,8920,1,1 
item8921,1,8921,1,1 
item8922,1,8922,1,1 
item8923,1,8923,1,1 
item8924,1,8924,1,1 
item8925,1,8925,1,1 
item8926,1,8926,1,1 
item8927,1,8927,1,1 
item8928,1,8928,1,1 
item8929,1,8929,1,1 
item8930,1,8930,1,1 
item8931,1,8931,1,1 
item8932,1,8932,1,1 
item8933,1,8933,1,1 
item8934,1,8934,1,1 
item8935,1,8935,1,1 
item8936,1,8936,1,1 
item8937,1,8937,1,1 
item8938,1,8938,1,1 
item8939,1,8939,1,1 
item8940,1,8940,1,1 
item8941,1,8941,1,1 
item8942,1,8942,1,1 
item8943,1,8943,1,1 
item8944,1,8944,1,1 
item8945,1,8945,1,1 
item8946,1,8946,1,1 
item8947,1,8947,1,1 
item8948,1,8948,1,1 
item8949,1,8949,1,1 
item8950,1,8950,1,1 
item8951,1,8951,1,1 
item8952,1,8952,1,1 
item8953,1,8953,1,1 
item8954,1,8954,1,1 
item8955,1,8955,1,1 
item8956,1,8956,1,1 
item8957,1,8957,1,1 
item8958,1,8958,1,1 
item8959,1,8959,1,1 
item8960,1,8960,1,1 
item8961,1,8961,1,1 
item8962,1,8962,1,1 
item8963,1,8963,1,1 
item8964,1,8964,1,1 
item8965,1,8965,1,1 
item8966,1,8966,1,1 
item8967,1,8967,1,1 
item8968,1,8968,1,1 
item8969,1,8969,1,1 
item8970,1,8970,1,1 
item8971,1,8971,1,1 
item8972,1,8972,1,1 
item8973,1,8973,1,1 
item8974,1,8974,1,1 
item8975,1,8975,1,1 
item8976,1,8976,1,1 
item8977,1,8977,1,1 
item8978,1,8978,1,1 
item8979,1,8979,1,1 
item8980,1,8980,1,1 
item8981,1,8981,1,1 
item8982,1,8982,1,1 
item8983,1,8983,1,1 
item8984,1,8984,1,1 
item8985,1,8985,1,1 
item8986,1,8986,1,1 
item8987,1,8987,1,1 
item8988,1,8988,1,1 
item8989,1,8989,1,1 
item8990,1,8990,1,1 
item8991,1,8991,1,1 
item8992,1,8992,1,1 
item8993,1,8993,1,1 
item8994,1,8994,1,1 
item8995,1,8995,1,1 
item8996,1,8996,1,1 
item8997,1,8997,1,1 
item8998,1,8998,1,1 
item8999,1,8999,1,1 
item9000,1,9000,1,1 
item9001,1,9001,1,1 
item9002,1,9002,1,1 
item9003,1,9003,1,1 
item9004,1,9004,1,1 
item9005,1,9005,1,1 
item9006,1,9006,1,1 
item9007,1,9007,1,1 
item9008,1,9008,1,1 
item9009,1,9009,1,1 
item9010,1,9010,1,1 
item9011,1,9011,1,1 
item9012,1,9012,1,1 
item9013,1,9013,1,1 
item9014,1,9014,1,1 
item9015,1,9015,1,1 
item9016,1,9016,1,1 
item9017,1,9017,1,1 
item9018,1,9018,1,1 
item9019,1,9019,1,1 
item9020,1,9020,1,1 
item9021,1,9021,1,1 
item9022,1,9022,1,1 
item9023,1,9023,1,1 
item9024,1,9024,1,1 
item9025,1,9025,1,1 
item9026,1,9026,1,1 
item9027,1,9027,1,1 
item9028,1,9028,1,1 
item9029,1,9029,1,1 
item9030,1,9030,1,1 
item9031,1,9031,1,1 
item9032,1,9032,1,1 
item9033,1,9033,1,1 
item9034,1,9034,1,1 
item9035,1,9035,1,1 
item9036,1,9036,1,1 
item9037,1,9037,1,1 
item9038,1,9038,1,1 
item9039,1,9039,1,1 
item9040,1,9040,1,1 
item9041,1,9041,1,1 
item9042,1,9042,1,1 
item9043,1,9043,1,1 
item9044,1,9044,1,1 
item9045,1,9045,1,1 
item9046,1,9046,1,1 
item9047,1,9047,1,1 
item9048,1,9048,1,1 
item9049,1,9049,1,1 
item9050,1,9050,1,1 
item9051,1,9051,1,1 
item9052,1,9052,1,1 
item9053,1,9053,1,1 
item9054,1,9054,1,1 
item9055,1,9055,1,1 
item9056,1,9056,1,1 
item9057,1,9057,1,1 
item9058,1,9058,1,1 
item9059,1,9059,1,1 
item9060,1,9060,1,1 
item9061,1,9061,1,1 
item9062,1,9062,1,1 
item9063,1,9063,1,1 
item9064,1,9064,1,1 
item9065,1,9065,1,1 
item9066,1,9066,1,1 
item9067,1,9067,1,1 
item9068,1,9068,1,1 
item9069,1,9069,1,1 
item9070,1,9070,1,1 
item9071,1,9071,1,1 
item9072,1,9072,1,1 
item9073,1,9073,1,1 
item9074,1,9074,1,1 
item9075,1,9075,1,1 
item9076,1,9076,1,1 
item9077,1,9077,1,1 
item9078,1,9078,1,1 
item9079,1,9079,1,1 
item9080,1,9080,1,1 
item9081,1,9081,1,1 
item9082,1,9082,1,1 
item9083,1,9083,1,1 
item9084,1,9084,1,1 
item9085,1,9085,1,1 
item9086,1,9086,1,1 
item9087,1,9087,1,1 
item9088,1,9088,1,1 
item9089,1,9089,1,1 
item9090,1,9090,1,1 
item9091,1,9091,1,1 
item9092,1,9092,1,1 
item9093,1,9093,1,1 
item9094,1,9094,1,1 
item9095,1,9095,1,1 
item9096,1,9096,1,1 
item9097,1,9097,1,1 
item9098,1,9098,1,1 
item9099,1,9099,1,1 
item9100,1,9100,1,1 
item9101,1,9101,1,1 
item9102,1,9102,1,1 
item9103,1,9103,1,1 
item9104,1,9104,1,1 
item9105,1,9105,1,1 
item9106,1,9106,1,1 
item9107,1,9107,1,1 
item9108,1,9108,1,1 
item9109,1,9109,1,1 
item9110,1,9110,1,1 
item9111,1,9111,1,1 
item9112,1,9112,1,1 
item9113,1,9113,1,1 
item9114,1,9114,1,1 
item9115,1,9115,1,1 
item9116,1,9116,1,1 
item9117,1,9117,1,1 
item9118,1,9118,1,1 
item9119,1,9119,1,1 
item9120,1,9120,1,1 
item9121,1,9121,1,1 
item9122,1,9122,1,1 
item9123,1,9123,1,1 
item9124,1,9124,1,1 
item9125,1,9125,1,1 
item9126,1,9126,1,1 
item9127,1,9127,1,1 
item9128,1,9128,1,1 
item9129,1,9129,1,1 
item9130,1,9130,1,1 
item9131,1,9131,1,1 
item9132,1,9132,1,1 
item9133,1,9133,1,1 
item9134,1,9134,1,1 
item9135,1,9135,1,1 
item9136,1,9136,1,1 
item9137,1,9137,1,1 
item9138,1,9138,1,1 
item9139,1,9139,1,1 
item9140,1,9140,1,1 
item9141,1,9141,1,1 
item9142,1,9142,1,1 
item9143,1,9143,1,1 
item9144,1,9144,1,1 
item9145,1,9145,1,1 
item9146,1,9146,1,1 
item9147,1,9147,1,1 
item9148,1,9148,1,1 
item9149,1,9149,1,1 
item9150,1,9150,1,1 
item9151,1,9151,1,1 
item9152,1,9152,1,1 
item9153,1,9153,1,1 
item9154,1,9154,1,1 
item9155,1,9155,1,1 
item9156,1,9156,1,1 
item9157,1,9157,1,1 
item9158,1,9158,1,1 
item9159,1,9159,1,1 
item9160,1,9160,1,1 
item9161,1,9161,1,1 
item9162,1,9162,1,1 
item9163,1,9163,1,1 
item9164,1,9164,1,1 
item9165,1,9165,1,1 
item9166,1,9166,1,1 
item9167,1,9167,1,1 
item9168,1,9168,1,1 
item9169,1,9169,1,1 
item9170,1,9170,1,1 
item9171,1,9171,1,1 
item9172,1,9172,1,1 
item9173,1,9173,1,1 
item9174,1,9174,1,1 
item9175,1,9175,1,1 
item9176,1,9176,1,1 
item9177,1,9177,1,1 
item9178,1,9178,1,1 
item9179,1,9179,1,1 
item9180,1,9180,1,1 
item9181,1,9181,1,1 
item9182,1,9182,1,1 
item9183,1,9183,1,1 
item9184,1,9184,1,1 
item9185,1,9185,1,1 
item9186,1,9186,1,1 
item9187,1,9187,1,1 
item9188,1,9188,1,1 
item9189,1,9189,1,1 
item9190,1,9190,1,1 
item9191,1,9191,1,1 
item9192,1,9192,1,1 
item9193,1,9193,1,1 
item9194,1,9194,1,1 
item9195,1,9195,1,1 
item9196,1,9196,1,1 
item9197,1,9197,1,1 
item9198,1,9198,1,1 
item9199,1,9199,1,1 
item9200,1,9200,1,1 
item9201,1,9201,1,1 
item9202,1,9202,1,1 
item9203,1,9203,1,1 
item9204,1,9204,1,1 
item9205,1,9205,1,1 
item9206,1,9206,1,1 
item9207,1,9207,1,1 
item9208,1,9208,1,1 
item9209,1,9209,1,1 
item9210,1,9210,1,1 
item9211,1,9211,1,1 
item9212,1,9212,1,1 
item9213,1,9213,1,1 
item9214,1,9214,1,1 
item9215,1,9215,1,1 
item9216,1,9216,1,1 
item9217,1,9217,1,1 
item9218,1,9218,1,1 
item9219,1,9219,1,1 
item9220,1,9220,1,1 
item9221,1,9221,1,1 
item9222,1,9222,1,1 
item9223,1,9223,1,1 
item9224,1,9224,1,1 
item9225,1,9225,1,1 
item9226,1,9226,1,1 
item9227,1,9227,1,1 
item9228,1,9228,1,1 
item9229,1,9229,1,1 
item9230,1,9230,1,1 
item9231,1,9231,1,1 
item9232,1,9232,1,1 
item9233,1,9233,1,1 
item9234,1,9234,1,1 
item9235,1,9235,1,1 
item9236,1,9236,1,1 
item9237,1,9237,1,1 
item9238,1,9238,1,1 
item9239,1,9239,1,1 
item9240,1,9240,1,1 
item9241,1,9241,1,1 
item9242,1,9242,1,1 
item9243,1,9243,1,1 
item9244,1,9244,1,1 
item9245,1,9245,1,1 
item9246,1,9246,1,1 
item9247,1,9247,1,1 
item9248,1,9248,1,1 
item9249,1,9249,1,1 
item9250,1,9250,1,1 
item9251,1,9251,1,1 
item9252,1,9252,1,1 
item9253,1,9253,1,1 
item9254,1,9254,1,1 
item9255,1,9255,1,1 
item9256,1,9256,1,1 
item9257,1,9257,1,1 
item9258,1,9258,1,1 
item9259,1,9259,1,1 
item9260,1,9260,1,1 
item9261,1,9261,1,1 
item9262,1,9262,1,1 
item9263,1,9263,1,1 
item9264,1,9264,1,1 
item9265,1,9265,1,1 
item9266,1,9266,1,1 
item9267,1,9267,1,1 
item9268,1,9268,1,1 
item9269,1,9269,1,1 
item9270,1,9270,1,1 
item9271,1,9271,1,1 
item9272,1,9272,1,1 
item9273,1,9273,1,1 
item9274,1,9274,1,1 
item9275,1,9275,1,1 
item9276,1,9276,1,1 
item9277,1,9277,1,1 
item9278,1,9278,1,1 
item9279,1,9279,1,1 
item9280,1,9280,1,1 
item9281,1,9281,1,1 
item9282,1,9282,1,1 
item9283,1,9283,1,1 
item9284,1,9284,1,1 
item9285,1,9285,1,1 
item9286,1,9286,1,1 
item9287,1,9287,1,1 
item9288,1,9288,1,1 
item9289,1,9289,1,1 
item9290,1,9290,1,1 
item9291,1,9291,1,1 
item9292,1,9292,1,1 
item9293,1,9293,1,1 
item9294,1,9294,1,1 
item9295,1,9295,1,1 
item9296,1,9296,1,1 
item9297,1,9297,1,1 
item9298,1,9298,1,1 
item9299,1,9299,1,1 
item9300,1,9300,1,1 
item9301,1,9301,1,1 
item9302,1,9302,1,1 
item9303,1,9303,1,1 
item9304,1,9304,1,1 
item9305,1,9305,1,1 
item9306,1,9306,1,1 
item9307,1,9307,1,1 
item9308,1,9308,1,1 
item9309,1,9309,1,1 
item9310,1,9310,1,1 
item9311,1,9311,1,1 
item9312,1,9312,1,1 
item9313,1,9313,1,1 
item9314,1,9314,1,1 
item9315,1,9315,1,1 
item9316,1,9316,1,1 
item9317,1,9317,1,1 
item9318,1,9318,1,1 
item9319,1,9319,1,1 
item9320,1,9320,1,1 
item9321,1,9321,1,1 
item9322,1,9322,1,1 
item9323,1,9323,1,1 
item9324,1,9324,1,1 
item9325,1,9325,1,1 
item9326,1,9326,1,1 
item9327,1,9327,1,1 
item9328,1,9328,1,1 
item9329,1,9329,1,1 
item9330,1,9330,1,1 
item9331,1,9331,1,1 
item9332,1,9332,1,1 
